,recording_id,species_id,songtype_id,t_min,f_min,t_max,f_max,mspec_db,chroma_db,stft_db
653,84aed0cf9,6,1,57.7013,562.5,59.8453,4406.25,"[[-27.923918 -25.39367  -29.675364 ... -22.616224 -12.8577   -12.598502]
 [-27.918806 -25.061096 -29.427202 ... -22.163383 -12.245864 -11.878946]
 [-27.898355 -23.730799 -28.434555 ... -20.352016  -9.798521  -9.000725]
 ...
 [-46.896324 -47.513798 -46.18136  ... -46.458435 -47.970314 -47.705986]
 [-47.636223 -47.838745 -46.93963  ... -46.706703 -47.936172 -47.369312]
 [-47.821198 -47.91998  -47.129192 ... -46.76877  -47.927635 -47.285145]]","[[-2.6804523 -2.2278633 -1.6018146 ... -2.2932038 -1.0084555 -0.972622 ]
 [-2.6941664 -2.3123941 -1.5994071 ... -2.2892787 -1.0760825 -1.025454 ]
 [-2.7078803 -2.3969252 -1.5969994 ... -2.285354  -1.1437093 -1.0782862]
 ...
 [-3.1114273 -5.3148437 -3.0577033 ... -2.9770274 -2.9717953 -3.645906 ]
 [-3.0194638 -5.3906527 -3.1613793 ... -3.0123498 -3.0098836 -3.706145 ]
 [-2.9275005 -5.466462  -3.2650554 ... -3.0476723 -3.047972  -3.766384 ]]","[[-37.34753  -33.018856 -36.986942 ... -29.753838 -22.21718  -24.025244]
 [-35.616207 -33.137207 -33.895424 ... -25.2856   -27.595108 -33.49424 ]
 [-34.416363 -33.208866 -35.19989  ... -34.803623 -35.261818 -36.94344 ]
 ...
 [-54.017693 -57.65382  -55.388035 ... -54.520565 -55.7236   -55.636684]
 [-53.408157 -56.519226 -53.51735  ... -54.536144 -55.655605 -55.257404]
 [-55.255806 -59.76405  -54.08558  ... -54.70783  -58.49938  -53.75066 ]]"
654,84d2746ce,9,1,56.1813,1125.0,58.9867,5250.0,"[[-51.372326 -51.419586 -46.894268 ... -49.549545 -48.216255 -50.603878]
 [-51.337616 -51.20332  -46.728584 ... -49.32414  -48.325974 -50.251328]
 [-51.198765 -50.33827  -46.065845 ... -48.42252  -48.76485  -48.84114 ]
 ...
 [-62.878006 -62.57135  -62.321712 ... -62.810253 -63.222706 -63.985   ]
 [-62.96874  -62.40254  -62.753906 ... -62.832806 -63.488266 -64.160835]
 [-62.991425 -62.360332 -62.861954 ... -62.838444 -63.554657 -64.204796]]","[[-13.708749 -21.118286 -25.887768 ... -32.510983 -21.54658  -22.230564]
 [-14.258018 -22.114962 -26.998545 ... -33.50963  -22.69096  -22.735163]
 [-14.807285 -23.111637 -28.109322 ... -34.508274 -23.83534  -23.239763]
 ...
 [-34.417435 -38.85881  -41.7442   ... -55.28444  -41.499767 -38.65405 ]
 [-34.74398  -39.009434 -41.581715 ... -55.519394 -41.735558 -38.72843 ]
 [-35.070526 -39.16006  -41.41923  ... -55.75435  -41.971344 -38.80281 ]]","[[-56.885685 -56.152004 -52.59072  ... -53.702793 -52.82058  -55.38893 ]
 [-52.80235  -53.979977 -52.329536 ... -55.18877  -53.11833  -54.98857 ]
 [-52.251118 -51.58789  -53.870136 ... -55.17269  -50.924976 -53.736862]
 ...
 [-71.64026  -69.90276  -70.491    ... -69.27468  -68.56948  -71.84899 ]
 [-71.819466 -68.16446  -67.75676  ... -69.08655  -71.44982  -70.59843 ]
 [-68.533775 -66.60216  -68.538765 ... -68.12553  -69.725235 -67.23932 ]]"
655,84fd342f8,12,1,13.0133,562.5,16.1493,3281.25,"[[-24.425274 -29.059042 -34.016045 ... -32.647655 -31.349161 -30.225039]
 [-24.525372 -29.339287 -34.234604 ... -32.6031   -31.051674 -29.828386]
 [-24.92576  -30.46026  -35.10883  ... -32.424866 -29.861729 -28.241777]
 ...
 [-65.48147  -69.34519  -68.67854  ... -64.652214 -67.25403  -68.008575]
 [-66.50444  -69.15671  -69.118935 ... -65.88016  -68.17657  -68.70448 ]
 [-66.760185 -69.10959  -69.22903  ... -66.18714  -68.4072   -68.878456]]","[[ -7.0062494  -2.8169174  -6.4730887 ...  -3.3548462  -3.8599596
   -4.6466784]
 [ -7.091691   -2.845987   -6.4710617 ...  -3.6726024  -4.116611
   -4.599411 ]
 [ -7.177132   -2.8750567  -6.469035  ...  -3.9903586  -4.3732624
   -4.5521436]
 ...
 [-10.056718   -4.178358   -6.9745455 ... -22.911661   -7.0002055
   -5.810479 ]
 [-10.099568   -4.1735506  -7.0103006 ... -23.311062   -6.944292
   -6.115507 ]
 [-10.142419   -4.1687436  -7.046056  ... -23.710464   -6.888379
   -6.420535 ]]","[[-28.040771 -33.172253 -37.701317 ... -37.014122 -33.820873 -34.28396 ]
 [-28.588848 -31.304829 -35.646988 ... -38.290062 -31.75875  -38.535526]
 [-38.66195  -41.702293 -48.959576 ... -47.154167 -39.768578 -45.175182]
 ...
 [-71.880486 -73.789825 -71.87361  ... -71.514626 -71.89279  -72.541214]
 [-71.18891  -71.55541  -71.79134  ... -72.312546 -71.9494   -72.96478 ]
 [-73.18418  -70.83601  -72.18885  ... -72.049644 -74.85334  -73.76738 ]]"
656,851c98ea8,18,1,52.8587,3187.5,53.552,5062.5,"[[-39.494507 -42.4998   -41.09648  ... -40.543663 -44.40857  -42.37255 ]
 [-39.311306 -42.023735 -40.32702  ... -39.820705 -43.488743 -41.8466  ]
 [-38.578506 -40.119476 -37.249172 ... -36.928867 -39.80944  -39.74279 ]
 ...
 [-62.844833 -60.13884  -58.807495 ... -62.592907 -63.319458 -62.20143 ]
 [-63.60277  -62.430695 -61.032124 ... -63.97242  -64.196884 -63.68968 ]
 [-63.79226  -63.00366  -61.588284 ... -64.3173   -64.41624  -64.06174 ]]","[[ -6.2875137   -1.5270249   -4.731202   ...  -1.2671127   -0.8126501
   -4.403901  ]
 [ -5.604435    -1.5674222   -5.1998973  ...  -1.3461142   -0.85106814
   -4.851389  ]
 [ -4.921356    -1.6078194   -5.6685925  ...  -1.4251156   -0.88948625
   -5.298877  ]
 ...
 [-15.762472   -21.753529   -19.886745   ... -16.662931   -14.171816
  -25.233543  ]
 [-16.860027   -22.79628    -20.609991   ... -17.353458   -14.718084
  -25.61022   ]
 [-17.957584   -23.839031   -21.333235   ... -18.043983   -15.264353
  -25.986898  ]]","[[-46.15938  -47.52085  -47.18662  ... -45.87658  -48.909718 -46.701515]
 [-47.545277 -45.82678  -49.0109   ... -43.97233  -47.025276 -47.277416]
 [-44.72921  -46.322567 -48.63372  ... -48.184708 -48.373997 -46.714523]
 ...
 [-68.51591  -69.84691  -68.6395   ... -72.207726 -69.05396  -69.69592 ]
 [-69.83265  -68.37726  -68.05661  ... -71.48636  -68.82489  -69.87821 ]
 [-71.7822   -67.29916  -68.45224  ... -72.55859  -71.54271  -70.67937 ]]"
657,8531f27ff,7,1,54.912,4687.5,58.0533,11437.5,"[[-16.72838  -17.951916 -15.41406  ... -17.83564  -19.892153 -22.793947]
 [-16.394419 -17.517681 -15.027068 ... -17.445826 -19.092567 -22.349184]
 [-15.058572 -15.780738 -13.479102 ... -15.886572 -15.894228 -20.570139]
 ...
 [-41.820934 -40.758015 -41.20738  ... -42.334076 -43.40416  -43.0232  ]
 [-42.2708   -41.698887 -42.246845 ... -41.928776 -43.315273 -43.150543]
 [-42.383266 -41.934105 -42.506714 ... -41.82745  -43.293053 -43.182377]]","[[-1.3635632 -2.284851  -3.7215855 ... -1.2739321 -3.3227744 -3.7159204]
 [-1.4723978 -2.3620114 -3.775445  ... -1.2279738 -3.3567796 -3.7044997]
 [-1.5812323 -2.4391718 -3.8293045 ... -1.1820155 -3.3907847 -3.6930792]
 ...
 [-4.497663  -5.918107  -4.091131  ... -3.301607  -2.2731576 -1.8885121]
 [-4.411795  -6.0693345 -4.0794935 ... -3.5048287 -2.3341737 -1.8828645]
 [-4.3259273 -6.220562  -4.067856  ... -3.7080505 -2.3951895 -1.8772168]]","[[-22.527235 -23.999065 -23.59573  ... -22.766602 -24.149355 -26.717806]
 [-23.608837 -23.54787  -22.64787  ... -22.637081 -24.15337  -26.030165]
 [-24.631863 -26.641037 -26.42583  ... -22.471045 -25.786074 -28.050201]
 ...
 [-50.29832  -50.55492  -49.083088 ... -47.67635  -48.342716 -53.66441 ]
 [-47.757435 -49.914436 -47.80647  ... -51.59721  -48.47465  -48.700653]
 [-50.35786  -51.646446 -46.758156 ... -48.683506 -48.293755 -45.793087]]"
658,8574d9e81,14,1,27.872,2812.5,28.7947,4406.25,"[[-52.862778 -52.31711  -50.914333 ... -51.823242 -51.548042 -53.884678]
 [-53.331276 -52.553722 -51.269768 ... -51.36863  -50.943256 -53.28867 ]
 [-55.205273 -53.500187 -52.69151  ... -49.550186 -48.52411  -50.904636]
 ...
 [-65.11294  -64.358345 -65.598236 ... -65.40499  -65.442184 -64.502625]
 [-65.25377  -65.11924  -65.48775  ... -65.66861  -66.18674  -65.31576 ]
 [-65.28898  -65.30946  -65.46012  ... -65.73451  -66.37287  -65.51904 ]]","[[ -9.653512   -6.9691577  -9.112768  ...  -5.223071  -15.492907
  -17.184233 ]
 [ -9.583015   -7.2011557  -9.180599  ...  -5.6101665 -16.47586
  -17.486122 ]
 [ -9.512519   -7.433153   -9.248429  ...  -5.997262  -17.458813
  -17.788013 ]
 ...
 [-25.909168  -25.355392  -17.417349  ... -30.14639   -42.071026
  -29.013075 ]
 [-26.540085  -25.922087  -17.83289   ... -30.586813  -42.55735
  -29.814842 ]
 [-27.171003  -26.48878   -18.24843   ... -31.027235  -43.04367
  -30.616608 ]]","[[-58.39625  -57.46618  -57.45242  ... -56.46176  -56.18994  -56.57017 ]
 [-60.10549  -57.583347 -58.077217 ... -58.54446  -59.57046  -57.22162 ]
 [-61.538754 -59.105743 -58.154385 ... -58.990597 -61.665207 -58.30515 ]
 ...
 [-72.91589  -69.65676  -70.795845 ... -71.412865 -72.53491  -73.028404]
 [-70.60417  -70.3115   -73.46516  ... -70.36757  -72.971725 -72.48001 ]
 [-71.88798  -70.523994 -69.81457  ... -72.796974 -73.17861  -74.91211 ]]"
659,8593f9606,14,1,30.384,2531.25,30.9707,5531.25,"[[-37.9926   -37.91834  -38.123272 ... -41.337486 -39.543842 -33.00292 ]
 [-37.41718  -37.09412  -37.45295  ... -41.287502 -39.431564 -33.183563]
 [-35.115498 -33.797253 -34.771667 ... -41.087566 -38.982456 -33.90615 ]
 ...
 [-58.437626 -58.366085 -58.070766 ... -59.032623 -59.54368  -59.349926]
 [-58.09524  -58.28151  -58.41475  ... -58.872356 -59.12788  -59.71148 ]
 [-58.009644 -58.26037  -58.500744 ... -58.83229  -59.02393  -59.801865]]","[[-10.009408  -11.764993  -22.424196  ... -13.179999  -13.815682
   -6.7519646]
 [-10.407269  -12.694553  -23.547316  ... -13.512814  -14.194718
   -6.9496684]
 [-10.805128  -13.624113  -24.670435  ... -13.845627  -14.573754
   -7.1473722]
 ...
 [-19.22044   -38.942093  -43.882195  ... -27.82354   -24.669024
  -13.0223675]
 [-19.394966  -39.110477  -44.04642   ... -27.991928  -24.95855
  -13.080396 ]
 [-19.569494  -39.278866  -44.210648  ... -28.160318  -25.248075
  -13.138424 ]]","[[-40.921055 -42.112926 -44.56905  ... -45.22252  -43.64217  -38.329998]
 [-46.77224  -47.71639  -50.03126  ... -47.473156 -48.18274  -48.214924]
 [-49.387527 -52.8145   -53.349304 ... -50.794342 -51.871758 -53.123234]
 ...
 [-64.150955 -63.984985 -67.348755 ... -64.49398  -64.70502  -67.02542 ]
 [-61.69205  -62.61453  -64.85098  ... -64.36361  -65.12877  -66.057655]
 [-64.76596  -62.546513 -64.18698  ... -64.26487  -63.223076 -63.64172 ]]"
660,85b891a48,7,1,9.6533,4687.5,12.7947,11437.5,"[[-36.950073 -41.68344  -39.257744 ... -40.830418 -39.311882 -37.287666]
 [-36.649647 -41.056812 -38.333763 ... -40.27217  -39.246105 -37.27842 ]
 [-35.44795  -38.5503   -34.63783  ... -38.039192 -38.982998 -37.24142 ]
 ...
 [-56.01576  -55.87815  -55.324795 ... -54.938423 -55.058876 -54.626217]
 [-55.946156 -55.646862 -55.461094 ... -55.61598  -55.322826 -55.28697 ]
 [-55.928757 -55.589043 -55.49517  ... -55.785366 -55.388813 -55.452156]]","[[ -8.294202   -7.524097   -6.2488904 ...  -9.748357   -6.329633
  -11.027294 ]
 [ -8.562508   -7.64143    -6.294238  ...  -9.848467   -6.4035044
  -10.978143 ]
 [ -8.830813   -7.7587624  -6.3395853 ...  -9.948577   -6.4773755
  -10.928991 ]
 ...
 [-11.698928   -9.382746   -8.245191  ...  -9.337224   -8.181464
  -13.1469555]
 [-11.741148   -9.473724   -8.387737  ...  -9.169323   -8.09729
  -13.056005 ]
 [-11.783369   -9.564703   -8.530285  ...  -9.001423   -8.013115
  -12.965053 ]]","[[-41.932228 -46.732407 -43.19511  ... -46.98449  -45.23894  -42.284836]
 [-43.405388 -45.20407  -41.848927 ... -42.628143 -41.49342  -46.220543]
 [-43.590004 -39.65527  -38.5563   ... -39.826107 -39.880062 -40.993225]
 ...
 [-67.16072  -62.33848  -63.24749  ... -63.57949  -65.07255  -64.00718 ]
 [-63.284805 -61.161987 -62.397934 ... -64.23336  -59.637123 -62.397854]
 [-63.85937  -60.554874 -63.19938  ... -63.267014 -61.75853  -62.75964 ]]"
661,85fd75b28,12,1,9.8453,562.5,12.9813,3281.25,"[[-47.644512 -46.104343 -47.827087 ... -42.42833  -45.622414 -42.692707]
 [-47.894005 -46.186237 -47.824768 ... -41.858025 -45.351604 -42.52145 ]
 [-48.89197  -46.51382  -47.815502 ... -39.576797 -44.268368 -41.836426]
 ...
 [-58.625347 -54.284977 -56.405415 ... -57.591717 -57.38077  -51.07233 ]
 [-58.57887  -55.17662  -56.78557  ... -58.04716  -57.77672  -52.84764 ]
 [-58.56725  -55.399532 -56.880608 ... -58.161022 -57.8757   -53.29147 ]]","[[ -5.8634906  -3.719567   -4.781423  ...  -9.053879   -4.24234
   -1.5946188]
 [ -5.583659   -3.514508   -4.5909076 ...  -8.899227   -3.9815888
   -1.4147042]
 [ -5.303828   -3.309449   -4.4003925 ...  -8.744576   -3.7208376
   -1.2347896]
 ...
 [ -6.266256   -2.0482903  -7.5484266 ... -17.610878  -13.352717
  -10.943996 ]
 [ -6.368057   -2.14587    -7.6420155 ... -18.000467  -13.927846
  -11.579401 ]
 [ -6.4698577  -2.2434497  -7.735604  ... -18.390055  -14.502975
  -12.214805 ]]","[[-52.905212 -51.899532 -51.782684 ... -47.395176 -51.627884 -47.526142]
 [-51.618027 -52.580776 -48.79155  ... -48.45115  -50.537514 -50.32719 ]
 [-46.712475 -48.632565 -49.442776 ... -48.554237 -46.861618 -45.750565]
 ...
 [-65.772835 -62.444916 -64.58609  ... -64.864655 -62.94985  -60.57373 ]
 [-66.95107  -60.667847 -63.8724   ... -62.87532  -63.395615 -59.28352 ]
 [-66.460526 -63.622524 -68.732346 ... -63.938046 -64.32334  -57.470654]]"
662,868db1d19,23,4,21.0721,6459.96,28.9959,11627.9,"[[-27.540335 -25.58957  -26.877392 ... -10.61165  -14.89353  -20.928793]
 [-27.035845 -24.887753 -26.574198 ... -10.80155  -15.265694 -21.20485 ]
 [-25.017881 -22.080488 -25.36142  ... -11.561144 -16.754349 -22.309078]
 ...
 [-45.782753 -44.88924  -40.349545 ... -45.96519  -46.29306  -45.781216]
 [-46.30948  -45.68025  -41.41537  ... -45.835567 -45.90312  -45.82241 ]
 [-46.441162 -45.878    -41.681828 ... -45.80316  -45.805634 -45.83271 ]]","[[ -3.0982275  -2.9467027  -2.5861945 ... -13.464364   -7.68562
   -5.5709825]
 [ -3.0840642  -2.997826   -2.5848007 ... -13.582359   -7.7002916
   -5.653574 ]
 [ -3.0699012  -3.0489492  -2.583407  ... -13.700354   -7.714964
   -5.7361655]
 ...
 [ -2.796079   -3.3758004  -5.323012  ... -14.242074   -7.255111
   -7.068154 ]
 [ -2.778473   -3.2668428  -5.1917686 ... -14.224892   -7.176655
   -7.08787  ]
 [ -2.7608669  -3.1578853  -5.060525  ... -14.207709   -7.098198
   -7.107587 ]]","[[-29.861135 -28.758444 -30.303612 ... -19.320358 -22.550993 -25.565706]
 [-31.5421   -27.69358  -29.424316 ... -30.687231 -31.900394 -31.382702]
 [-29.145521 -27.8466   -28.296518 ... -29.860054 -30.491793 -30.965372]
 ...
 [-49.335274 -52.599426 -48.36968  ... -51.65814  -51.522285 -50.817657]
 [-50.87904  -50.83145  -44.530922 ... -51.361217 -49.862717 -50.38484 ]
 [-52.14353  -47.77292  -44.940887 ... -51.604294 -50.540653 -49.831745]]"
663,86c44dd51,0,1,30.5653,5906.25,31.36,8250.0,"[[-40.362026 -40.04535  -33.616978 ... -37.186996 -37.09959  -35.733044]
 [-40.788254 -39.681835 -33.59828  ... -36.746334 -37.11321  -35.582714]
 [-42.493153 -38.22777  -33.523495 ... -34.983677 -37.16768  -34.9814  ]
 ...
 [-50.684887 -53.383095 -52.638298 ... -48.93021  -51.817337 -52.11889 ]
 [-50.75501  -53.95964  -52.53016  ... -49.764523 -51.99513  -52.234814]
 [-50.77254  -54.103775 -52.50312  ... -49.973103 -52.039574 -52.263798]]","[[ -9.938858    -8.531929   -15.072375   ...  -8.002638    -8.009782
  -12.925241  ]
 [ -9.452971    -8.147875   -14.819986   ...  -7.548051    -7.853346
  -12.780949  ]
 [ -8.967086    -7.76382    -14.567597   ...  -7.093464    -7.6969104
  -12.636656  ]
 ...
 [ -1.6887742   -1.4772357   -1.5076251  ...  -0.8016747   -0.78328526
   -0.8522578 ]
 [ -1.8661039   -1.3957089   -1.5577496  ...  -0.77664775  -0.86524594
   -0.8819077 ]
 [ -2.0434334   -1.314182    -1.607874   ...  -0.7516208   -0.94720656
   -0.9115576 ]]","[[-45.36944  -42.411762 -39.1995   ... -41.71403  -42.44915  -42.626915]
 [-45.397606 -42.287457 -43.13141  ... -42.192787 -40.93476  -46.07084 ]
 [-44.43927  -44.359184 -45.47509  ... -43.95437  -45.25595  -47.59274 ]
 ...
 [-56.923664 -60.481113 -59.3028   ... -57.59615  -60.12003  -60.6073  ]
 [-57.40803  -58.558235 -56.631992 ... -56.620983 -58.0596   -58.09306 ]
 [-62.990597 -61.968506 -57.88599  ... -57.996204 -58.83105  -61.44033 ]]"
664,871aff1b5,5,1,32.0053,4781.25,34.3573,10406.2,"[[-10.876456  -10.660025   -9.566686  ... -17.503922  -22.101822
  -22.207369 ]
 [-10.836626  -10.8245125  -9.697767  ... -17.317541  -21.298388
  -21.714802 ]
 [-10.677307  -11.482463  -10.222095  ... -16.572021  -18.084652
  -19.744534 ]
 ...
 [-43.57186   -42.664486  -42.313892  ... -44.321075  -44.23867
  -42.919792 ]
 [-43.571724  -42.571335  -42.554306  ... -44.3335    -44.041042
  -43.65851  ]
 [-43.57169   -42.548046  -42.614407  ... -44.336605  -43.991634
  -43.843185 ]]","[[ -3.094396   -6.516877  -16.80403   ...  -6.3459773  -5.2661047
   -1.6681702]
 [ -3.0660474  -6.6688776 -16.870865  ...  -6.585701   -5.243996
   -1.741416 ]
 [ -3.037699   -6.820878  -16.9377    ...  -6.825425   -5.221888
   -1.8146617]
 ...
 [ -3.0692167  -9.357422  -19.30484   ... -14.358892  -10.331867
  -11.696596 ]
 [ -3.1218567  -9.451738  -19.482267  ... -14.65141   -10.74756
  -11.951035 ]
 [ -3.1744967  -9.546055  -19.659695  ... -14.943927  -11.163252
  -12.205473 ]]","[[-12.400806 -12.698085 -12.648786 ... -20.742628 -23.880878 -24.466986]
 [-16.404043 -20.322277 -22.39579  ... -21.168545 -21.051119 -22.778738]
 [-21.719893 -25.637661 -25.780174 ... -30.09155  -24.45572  -25.800282]
 ...
 [-45.504993 -46.41822  -48.05152  ... -49.953968 -46.484676 -46.71575 ]
 [-48.881695 -46.905296 -45.777245 ... -46.6184   -46.496063 -50.680344]
 [-47.78105  -48.784775 -49.70188  ... -48.664913 -46.599556 -51.458324]]"
665,87b2981de,18,1,11.168,3187.5,11.8613,5062.5,"[[-48.88904  -48.403534 -50.17235  ... -54.252396 -52.602398 -54.731495]
 [-48.972214 -48.201897 -50.51241  ... -54.380283 -52.39566  -54.766495]
 [-49.304886 -47.395344 -51.87264  ... -54.891823 -51.568714 -54.906506]
 ...
 [-68.92588  -68.71967  -68.56846  ... -66.53465  -69.98325  -69.613884]
 [-69.17097  -68.825584 -68.76429  ... -67.97897  -70.00381  -69.72562 ]
 [-69.23224  -68.85206  -68.81325  ... -68.34005  -70.00895  -69.753555]]","[[ -9.809559  -11.874461   -5.8456717 ... -17.146431  -22.133581
  -12.737052 ]
 [ -9.723338  -10.93872    -6.2406516 ... -17.120054  -21.869732
  -12.097953 ]
 [ -9.637116  -10.002978   -6.6356316 ... -17.093676  -21.605883
  -11.458854 ]
 ...
 [-18.029058  -16.557539  -41.68989   ... -22.991226  -23.67492
  -14.02608  ]
 [-18.706224  -17.881245  -42.92123   ... -23.470901  -23.925117
  -14.628078 ]
 [-19.383392  -19.204948  -44.15257   ... -23.950575  -24.175314
  -15.230077 ]]","[[-54.74433  -53.83995  -55.45074  ... -58.948254 -57.66878  -58.81947 ]
 [-60.87842  -60.875866 -60.03425  ... -61.719936 -58.188587 -60.955124]
 [-63.645424 -65.064606 -63.802937 ... -62.599125 -62.415657 -63.445335]
 ...
 [-75.76569  -73.94213  -72.50249  ... -73.74621  -74.32578  -74.22491 ]
 [-74.054726 -74.45833  -74.01712  ... -73.759575 -76.4705   -76.10085 ]
 [-74.95231  -73.14443  -75.3652   ... -75.54466  -75.61215  -78.25368 ]]"
666,87b64a134,19,1,34.048,281.25,35.6,2812.5,"[[-21.69603   -25.977285  -29.526415  ... -14.121011  -10.84932
   -8.885582 ]
 [-20.924376  -24.987343  -28.795183  ... -13.716117  -10.540172
   -8.432334 ]
 [-17.837763  -21.027567  -25.870253  ... -12.096542   -9.303577
   -6.6193404]
 ...
 [-34.46532   -34.86281   -34.65021   ... -35.24651   -34.891808
  -35.143955 ]
 [-35.14814   -35.35613   -34.986404  ... -35.48599   -35.390068
  -35.45839  ]
 [-35.318844  -35.47946   -35.070454  ... -35.545856  -35.514633
  -35.536995 ]]","[[-1.731654  -2.6288207 -1.1245058 ... -2.5295973 -1.895569  -1.612571 ]
 [-1.7722173 -2.584731  -1.145931  ... -2.6928942 -2.0862284 -1.7068766]
 [-1.8127804 -2.5406415 -1.1673563 ... -2.8561914 -2.276888  -1.8011822]
 ...
 [-1.6283575 -3.262425  -5.427835  ... -5.704867  -6.6342854 -4.0215473]
 [-1.6035625 -3.4059832 -5.4689236 ... -5.622622  -6.6512413 -4.0521955]
 [-1.5787674 -3.5495415 -5.510012  ... -5.5403767 -6.6681976 -4.082844 ]]","[[-21.980307 -26.105295 -28.316776 ... -14.80353  -13.000449 -10.713702]
 [-18.490587 -20.869581 -20.839493 ... -17.40223  -17.235033 -18.639475]
 [-23.838318 -24.950123 -22.94329  ... -22.787254 -25.083155 -24.412361]
 ...
 [-37.47413  -37.740044 -37.378864 ... -39.62539  -37.356754 -39.014503]
 [-36.132244 -39.338604 -40.152206 ... -38.770374 -38.01916  -40.582348]
 [-40.00872  -41.001762 -42.61767  ... -40.63955  -39.907322 -41.017727]]"
667,87bf9c992,19,1,46.3307,281.25,47.8827,2812.5,"[[-25.274715 -25.939089 -24.213482 ... -28.028511 -25.03701  -23.894808]
 [-24.988255 -25.333155 -24.010418 ... -27.696617 -24.741995 -23.825459]
 [-23.842411 -22.909422 -23.19816  ... -26.369043 -23.561935 -23.54806 ]
 ...
 [-50.93845  -50.02564  -50.401917 ... -49.07992  -49.966946 -50.601906]
 [-50.779263 -50.580902 -50.3675   ... -48.957344 -50.07363  -50.80707 ]
 [-50.739468 -50.71972  -50.3589   ... -48.9267   -50.1003   -50.858364]]","[[-2.9716344 -1.4335141 -2.3405828 ... -3.167503  -4.2978296 -2.7837114]
 [-3.0154269 -1.5109216 -2.382403  ... -3.197068  -4.1507607 -2.7431664]
 [-3.0592191 -1.5883291 -2.4242227 ... -3.2266328 -4.0036917 -2.7026212]
 ...
 [-5.918168  -7.0650373 -8.110194  ... -4.2530084 -4.0814514 -2.2247572]
 [-5.9162745 -7.160413  -8.179254  ... -4.660198  -4.5389524 -2.4984612]
 [-5.9143806 -7.2557883 -8.248314  ... -5.067388  -4.996453  -2.772165 ]]","[[-30.052868 -30.038448 -28.572193 ... -33.597206 -30.23142  -28.636263]
 [-30.512526 -32.15468  -30.129768 ... -35.36152  -30.536901 -31.503431]
 [-26.513597 -31.139536 -31.324224 ... -31.823145 -29.878077 -28.87808 ]
 ...
 [-54.42207  -54.652706 -53.68752  ... -53.46579  -54.994118 -58.18188 ]
 [-54.91159  -54.812134 -55.936905 ... -53.673935 -56.908302 -58.11918 ]
 [-55.655247 -55.211414 -56.86053  ... -54.59658  -57.121952 -59.95676 ]]"
668,87db70dff,10,1,39.4507,947.461,41.8946,10852.7,"[[-23.683817 -22.69113  -27.74633  ... -27.164137 -25.971954 -26.377262]
 [-23.285778 -22.84839  -27.479534 ... -26.674719 -26.023045 -26.999975]
 [-21.693624 -23.477438 -26.412357 ... -24.717041 -26.227404 -29.490828]
 ...
 [-41.036514 -41.25637  -42.37166  ... -41.527557 -41.662464 -41.997536]
 [-41.6478   -41.19505  -42.31525  ... -41.803085 -41.700397 -41.907597]
 [-41.800625 -41.17972  -42.30115  ... -41.87197  -41.70988  -41.885113]]","[[ -2.4475355  -6.103814   -4.235875  ...  -3.4863548 -10.1835575
   -9.202777 ]
 [ -2.322908   -5.7631264  -4.0031962 ...  -3.328677   -9.815863
   -8.853074 ]
 [ -2.19828    -5.4224386  -3.770517  ...  -3.170999   -9.448168
   -8.503372 ]
 ...
 [ -5.544679   -1.6349418  -1.0250577 ...  -3.8811631  -2.7996538
   -2.079739 ]
 [ -5.7170434  -1.8585137  -1.1711051 ...  -4.269232   -3.2086685
   -2.3840911]
 [ -5.889408   -2.0820856  -1.3171526 ...  -4.6573005  -3.617683
   -2.6884432]]","[[-30.018456 -30.909115 -32.51101  ... -33.526325 -30.782154 -31.311535]
 [-32.301304 -33.218967 -30.872946 ... -34.38976  -34.257637 -31.031336]
 [-34.906708 -34.78196  -34.808678 ... -32.72692  -37.539585 -34.09534 ]
 ...
 [-49.7858   -45.624275 -46.6824   ... -50.538933 -49.088795 -50.03627 ]
 [-50.029194 -49.902798 -51.03025  ... -49.95953  -47.611816 -50.951553]
 [-47.233208 -47.59733  -50.260868 ... -51.37556  -46.928707 -48.58032 ]]"
